time,open,high,low,close,volume
2026-04-08 09:00:00,1.16915,1.16918,1.16846,1.16895,1209.0
2026-04-08 09:15:00,1.16895,1.17048,1.16859,1.17031,1132.0
2026-04-08 09:30:00,1.1703,1.17084,1.16971,1.17045,1185.0
2026-04-08 09:45:00,1.17046,1.17077,1.16906,1.16963,1255.0
2026-04-08 10:00:00,1.16962,1.1697,1.1679,1.16817,1403.0
2026-04-08 10:15:00,1.16817,1.16969,1.16798,1.16952,1130.0
2026-04-08 10:30:00,1.16953,1.16954,1.16888,1.16945,1078.0
2026-04-08 10:45:00,1.16945,1.17,1.16934,1.16955,890.0
2026-04-08 11:00:00,1.16954,1.16993,1.16852,1.16871,1139.0
2026-04-08 11:15:00,1.1687,1.16912,1.16817,1.16849,986.0
2026-04-08 11:30:00,1.16849,1.16865,1.16688,1.16777,1330.0
2026-04-08 11:45:00,1.16778,1.16842,1.16768,1.16811,1020.0
2026-04-08 12:00:00,1.16811,1.16874,1.168,1.16845,798.0
2026-04-08 12:15:00,1.16845,1.16895,1.16794,1.16822,912.0
2026-04-08 12:30:00,1.16824,1.16858,1.1678,1.16783,1024.0
2026-04-08 12:45:00,1.16786,1.16866,1.1678,1.16796,1096.0
2026-04-08 13:00:00,1.16795,1.16864,1.16775,1.16863,803.0
2026-04-08 13:15:00,1.16863,1.16868,1.16832,1.16858,619.0
2026-04-08 13:30:00,1.16858,1.16889,1.16844,1.16879,695.0
2026-04-08 13:45:00,1.16879,1.16924,1.16848,1.16902,858.0
2026-04-08 14:00:00,1.16902,1.16968,1.16853,1.16959,911.0
2026-04-08 14:15:00,1.16959,1.17101,1.16949,1.17072,1162.0
2026-04-08 14:30:00,1.17067,1.17076,1.16945,1.16997,1394.0
2026-04-08 14:45:00,1.16997,1.17048,1.16989,1.17001,1045.0
2026-04-08 15:00:00,1.17007,1.17103,1.16996,1.17066,1223.0
2026-04-08 15:15:00,1.17075,1.17078,1.16884,1.17006,2061.0
2026-04-08 15:30:00,1.17006,1.17149,1.17005,1.17147,1098.0
2026-04-08 15:45:00,1.17147,1.1718,1.1713,1.17141,1022.0
2026-04-08 16:00:00,1.17141,1.17218,1.17101,1.1712,1379.0
2026-04-08 16:15:00,1.17121,1.17153,1.17028,1.17037,1202.0
2026-04-08 16:30:00,1.17037,1.17051,1.1687,1.1693,1921.0
2026-04-08 16:45:00,1.16931,1.16988,1.16886,1.16946,1745.0
2026-04-08 17:00:00,1.16944,1.17012,1.16904,1.16962,1748.0
2026-04-08 17:15:00,1.16962,1.17034,1.16932,1.16971,1704.0
2026-04-08 17:30:00,1.1697,1.16979,1.169,1.16973,1705.0
2026-04-08 17:45:00,1.16973,1.17022,1.16895,1.16942,1713.0
2026-04-08 18:00:00,1.16942,1.16963,1.16844,1.16869,1500.0
2026-04-08 18:15:00,1.16867,1.16941,1.16854,1.16883,1243.0
2026-04-08 18:30:00,1.16881,1.16965,1.16873,1.16908,1210.0
2026-04-08 18:45:00,1.1691,1.16929,1.16857,1.16863,1143.0
2026-04-08 19:00:00,1.16863,1.16886,1.16807,1.16834,1246.0
2026-04-08 19:15:00,1.16835,1.16843,1.16787,1.168,1122.0
2026-04-08 19:30:00,1.16801,1.16822,1.1677,1.16791,916.0
2026-04-08 19:45:00,1.16792,1.1683,1.16778,1.16818,761.0
2026-04-08 20:00:00,1.16818,1.16852,1.16784,1.16851,797.0
2026-04-08 20:15:00,1.16851,1.16852,1.16709,1.16756,995.0
2026-04-08 20:30:00,1.16756,1.16766,1.16689,1.16741,909.0
2026-04-08 20:45:00,1.16742,1.16749,1.16709,1.16747,705.0
2026-04-08 21:00:00,1.16748,1.16788,1.16715,1.16786,934.0
2026-04-08 21:15:00,1.16786,1.16802,1.16647,1.16658,1831.0
2026-04-08 21:30:00,1.16659,1.16685,1.1657,1.16581,1302.0
2026-04-08 21:45:00,1.16581,1.16581,1.16497,1.16504,1256.0
2026-04-08 22:00:00,1.16503,1.16528,1.16434,1.16527,1084.0
2026-04-08 22:15:00,1.16527,1.16539,1.16476,1.16524,1104.0
2026-04-08 22:30:00,1.16522,1.16645,1.16522,1.16602,1051.0
2026-04-08 22:45:00,1.16602,1.16704,1.16599,1.16679,951.0
2026-04-08 23:00:00,1.16678,1.16694,1.16624,1.1664,587.0
2026-04-08 23:15:00,1.1664,1.16645,1.16605,1.16624,357.0
2026-04-08 23:30:00,1.16621,1.16643,1.16618,1.16629,343.0
2026-04-08 23:45:00,1.16629,1.16644,1.1661,1.16621,393.0
2026-04-09 00:00:00,1.16619,1.16628,1.16495,1.16611,81.0
2026-04-09 00:15:00,1.16611,1.1663,1.16605,1.16606,79.0
2026-04-09 00:30:00,1.16606,1.16629,1.16601,1.16614,113.0
2026-04-09 00:45:00,1.16614,1.16658,1.16611,1.16645,409.0
2026-04-09 01:00:00,1.16645,1.16677,1.16636,1.16645,450.0
2026-04-09 01:15:00,1.16645,1.16648,1.16601,1.16629,342.0
2026-04-09 01:30:00,1.16629,1.16655,1.1661,1.1663,246.0
2026-04-09 01:45:00,1.1663,1.16633,1.1662,1.16622,179.0
2026-04-09 02:00:00,1.16622,1.16631,1.1661,1.16615,187.0
2026-04-09 02:15:00,1.16615,1.1662,1.16595,1.16599,162.0
2026-04-09 02:30:00,1.16599,1.16603,1.1658,1.16595,160.0
2026-04-09 02:45:00,1.16595,1.16608,1.16573,1.16591,277.0
2026-04-09 03:00:00,1.16591,1.16592,1.16528,1.16556,964.0
2026-04-09 03:15:00,1.16556,1.16594,1.16549,1.16569,598.0
2026-04-09 03:30:00,1.1657,1.16609,1.16567,1.1657,510.0
2026-04-09 03:45:00,1.1657,1.16587,1.1656,1.16571,631.0
2026-04-09 04:00:00,1.16572,1.16588,1.1654,1.16544,789.0
2026-04-09 04:15:00,1.16544,1.16551,1.16505,1.16525,659.0
2026-04-09 04:30:00,1.16525,1.16588,1.16525,1.16579,640.0
2026-04-09 04:45:00,1.1658,1.16636,1.16555,1.16618,657.0
2026-04-09 05:00:00,1.16618,1.16643,1.16592,1.16606,617.0
2026-04-09 05:15:00,1.16606,1.16647,1.16605,1.16644,452.0
2026-04-09 05:30:00,1.16644,1.16674,1.16641,1.16664,459.0
2026-04-09 05:45:00,1.16663,1.16667,1.16645,1.16654,445.0
2026-04-09 06:00:00,1.16652,1.16666,1.16633,1.16644,424.0
2026-04-09 06:15:00,1.16644,1.16651,1.16626,1.16635,360.0
2026-04-09 06:30:00,1.16635,1.16669,1.16633,1.16663,349.0
2026-04-09 06:45:00,1.16663,1.16663,1.16607,1.16623,539.0
2026-04-09 07:00:00,1.16623,1.16699,1.1662,1.16699,369.0
2026-04-09 07:15:00,1.16698,1.16699,1.16673,1.16682,290.0
2026-04-09 07:30:00,1.16682,1.16711,1.16676,1.16693,272.0
2026-04-09 07:45:00,1.16693,1.16696,1.16663,1.16665,336.0
2026-04-09 08:00:00,1.16664,1.16677,1.1662,1.16624,520.0
2026-04-09 08:15:00,1.16624,1.16662,1.16621,1.16636,456.0
2026-04-09 08:30:00,1.16636,1.16641,1.16615,1.16629,496.0
2026-04-09 08:45:00,1.16629,1.16629,1.16592,1.1661,644.0
2026-04-09 09:00:00,1.1661,1.16632,1.16593,1.16596,613.0
2026-04-09 09:15:00,1.16596,1.16602,1.16542,1.16579,499.0
2026-04-09 09:30:00,1.16579,1.16597,1.16566,1.16595,532.0
2026-04-09 09:45:00,1.16595,1.16643,1.16582,1.16643,777.0
2026-04-09 10:00:00,1.16646,1.16692,1.16637,1.16654,667.0
2026-04-09 10:15:00,1.16654,1.16654,1.16574,1.16606,871.0
2026-04-09 10:30:00,1.16607,1.16613,1.16555,1.16609,706.0
2026-04-09 10:45:00,1.1661,1.16646,1.16592,1.1663,616.0
2026-04-09 11:00:00,1.1663,1.16667,1.16598,1.16612,635.0
2026-04-09 11:15:00,1.16612,1.16649,1.16597,1.16629,511.0
2026-04-09 11:30:00,1.16629,1.16682,1.16626,1.16677,520.0
2026-04-09 11:45:00,1.16677,1.16749,1.16661,1.16721,803.0
2026-04-09 12:00:00,1.16719,1.16764,1.16684,1.1676,906.0
2026-04-09 12:15:00,1.1676,1.16793,1.16741,1.16767,786.0
2026-04-09 12:30:00,1.16762,1.16783,1.16753,1.16767,617.0
2026-04-09 12:45:00,1.16767,1.1677,1.16725,1.16745,649.0
2026-04-09 13:00:00,1.16746,1.16795,1.16741,1.16769,677.0
2026-04-09 13:15:00,1.16769,1.16793,1.16746,1.16775,527.0
2026-04-09 13:30:00,1.16775,1.16776,1.16747,1.16751,479.0
2026-04-09 13:45:00,1.16751,1.16769,1.16711,1.16711,669.0
2026-04-09 14:00:00,1.16712,1.16767,1.16696,1.16756,690.0
2026-04-09 14:15:00,1.16755,1.16812,1.16755,1.16812,450.0
2026-04-09 14:30:00,1.16812,1.16885,1.16803,1.16882,507.0
2026-04-09 14:45:00,1.16882,1.16895,1.16852,1.16884,786.0
2026-04-09 15:00:00,1.16883,1.16892,1.1683,1.16847,736.0
2026-04-09 15:15:00,1.16847,1.16856,1.16803,1.16844,587.0
2026-04-09 15:30:00,1.16843,1.16899,1.16791,1.1682,1021.0
2026-04-09 15:45:00,1.1682,1.16863,1.16791,1.1686,727.0
2026-04-09 16:00:00,1.16864,1.16874,1.16833,1.16862,920.0
2026-04-09 16:15:00,1.16864,1.16923,1.16861,1.1688,709.0
2026-04-09 16:30:00,1.16881,1.16953,1.16879,1.16919,951.0
2026-04-09 16:45:00,1.16916,1.16932,1.16812,1.16819,1272.0
2026-04-09 17:00:00,1.16818,1.16877,1.16805,1.16845,1233.0
2026-04-09 17:15:00,1.16844,1.1688,1.16806,1.16864,907.0
2026-04-09 17:30:00,1.16864,1.16864,1.16743,1.16758,977.0
2026-04-09 17:45:00,1.16758,1.16852,1.16744,1.16847,1299.0
2026-04-09 18:00:00,1.16847,1.16867,1.16776,1.1684,1098.0
2026-04-09 18:15:00,1.16843,1.17,1.16843,1.16946,1693.0
2026-04-09 18:30:00,1.16952,1.17067,1.16942,1.16997,1921.0
2026-04-09 18:45:00,1.16997,1.17071,1.16974,1.17055,1484.0
2026-04-09 19:00:00,1.17054,1.17112,1.17023,1.1708,1295.0
2026-04-09 19:15:00,1.17079,1.17141,1.17077,1.17138,1106.0
2026-04-09 19:30:00,1.17138,1.17138,1.17077,1.17114,964.0
2026-04-09 19:45:00,1.17114,1.17129,1.17086,1.17106,769.0
2026-04-09 20:00:00,1.17106,1.17185,1.17101,1.17165,667.0
2026-04-09 20:15:00,1.17165,1.17217,1.17161,1.17196,667.0
2026-04-09 20:30:00,1.172,1.17234,1.17163,1.17177,773.0
2026-04-09 20:45:00,1.17177,1.17199,1.17124,1.17141,635.0
2026-04-09 21:00:00,1.17142,1.17148,1.17023,1.17041,1297.0
2026-04-09 21:15:00,1.17041,1.17052,1.16984,1.17011,1185.0
2026-04-09 21:30:00,1.1701,1.17018,1.16974,1.16989,875.0
2026-04-09 21:45:00,1.1699,1.17023,1.16984,1.16992,812.0
2026-04-09 22:00:00,1.16992,1.17058,1.16979,1.17057,744.0
2026-04-09 22:15:00,1.17057,1.17061,1.16994,1.17031,755.0
2026-04-09 22:30:00,1.17033,1.17085,1.17031,1.17071,741.0
2026-04-09 22:45:00,1.17071,1.17083,1.16997,1.17006,743.0
2026-04-09 23:00:00,1.17007,1.17009,1.16971,1.16985,415.0
2026-04-09 23:15:00,1.16985,1.16987,1.16967,1.16981,307.0
2026-04-09 23:30:00,1.16977,1.16986,1.16951,1.16959,231.0
2026-04-09 23:45:00,1.16958,1.16984,1.16953,1.16982,190.0
2026-04-10 00:00:00,1.16984,1.16984,1.1694,1.16945,78.0
2026-04-10 00:15:00,1.16945,1.16972,1.16942,1.16951,56.0
2026-04-10 00:30:00,1.16951,1.16963,1.16942,1.16945,88.0
2026-04-10 00:45:00,1.16945,1.17008,1.16939,1.16997,130.0
2026-04-10 01:00:00,1.16996,1.17026,1.16996,1.17011,473.0
2026-04-10 01:15:00,1.17011,1.17024,1.16965,1.16966,274.0
2026-04-10 01:30:00,1.16967,1.16989,1.16935,1.1694,455.0
2026-04-10 01:45:00,1.1694,1.16943,1.16926,1.16941,335.0
2026-04-10 02:00:00,1.16941,1.16961,1.16935,1.16941,239.0
2026-04-10 02:15:00,1.16941,1.1695,1.16932,1.16942,231.0
2026-04-10 02:30:00,1.16942,1.16958,1.16926,1.16926,185.0
2026-04-10 02:45:00,1.16926,1.16936,1.16902,1.16916,272.0
2026-04-10 03:00:00,1.16916,1.16916,1.16868,1.16881,609.0
2026-04-10 03:15:00,1.16882,1.16891,1.16863,1.16868,420.0
2026-04-10 03:30:00,1.16869,1.16891,1.16866,1.16876,384.0
2026-04-10 03:45:00,1.16876,1.16886,1.16855,1.1688,492.0
2026-04-10 04:00:00,1.16881,1.16887,1.16865,1.16883,505.0
2026-04-10 04:15:00,1.16883,1.1689,1.16862,1.16883,318.0
2026-04-10 04:30:00,1.16883,1.16935,1.16877,1.16914,363.0
2026-04-10 04:45:00,1.16914,1.16946,1.16905,1.16921,354.0
2026-04-10 05:00:00,1.16922,1.16941,1.16893,1.16893,386.0
2026-04-10 05:15:00,1.16893,1.16903,1.16867,1.16868,249.0
2026-04-10 05:30:00,1.16868,1.16914,1.16867,1.16914,229.0
2026-04-10 05:45:00,1.16914,1.16929,1.16902,1.16909,212.0
2026-04-10 06:00:00,1.16909,1.16918,1.16898,1.16915,275.0
2026-04-10 06:15:00,1.16915,1.16949,1.16913,1.16945,191.0
2026-04-10 06:30:00,1.16945,1.16963,1.16927,1.16936,190.0
2026-04-10 06:45:00,1.16936,1.16968,1.16934,1.16957,218.0
2026-04-10 07:00:00,1.16957,1.16966,1.16931,1.16945,202.0
2026-04-10 07:15:00,1.16945,1.1696,1.16943,1.16945,183.0
2026-04-10 07:30:00,1.16944,1.16953,1.16928,1.16928,228.0
2026-04-10 07:45:00,1.16928,1.16939,1.16911,1.16919,266.0
2026-04-10 08:00:00,1.16919,1.16927,1.16893,1.16897,328.0
2026-04-10 08:15:00,1.16897,1.16911,1.16876,1.16878,253.0
2026-04-10 08:30:00,1.16878,1.16918,1.16877,1.16899,276.0
2026-04-10 08:45:00,1.16899,1.16909,1.16893,1.169,235.0
2026-04-10 09:00:00,1.169,1.16935,1.16873,1.16883,506.0
2026-04-10 09:15:00,1.16884,1.16884,1.16843,1.16844,531.0
2026-04-10 09:30:00,1.16844,1.16903,1.16834,1.16863,601.0
2026-04-10 09:45:00,1.16863,1.16897,1.16843,1.16847,566.0
2026-04-10 10:00:00,1.16844,1.16889,1.16823,1.16858,668.0
2026-04-10 10:15:00,1.16858,1.16897,1.16834,1.16869,656.0
2026-04-10 10:30:00,1.16869,1.16869,1.16816,1.16841,576.0
2026-04-10 10:45:00,1.16842,1.16858,1.1679,1.16796,657.0
2026-04-10 11:00:00,1.16796,1.16856,1.16774,1.16855,747.0
2026-04-10 11:15:00,1.16854,1.16883,1.16834,1.16858,669.0
2026-04-10 11:30:00,1.16857,1.16898,1.16857,1.16876,587.0
2026-04-10 11:45:00,1.16878,1.16881,1.16843,1.16859,685.0
2026-04-10 12:00:00,1.16864,1.16888,1.16848,1.16852,637.0
2026-04-10 12:15:00,1.16853,1.17104,1.16849,1.16972,1651.0
2026-04-10 12:30:00,1.16973,1.17024,1.16958,1.17024,989.0
2026-04-10 12:45:00,1.17024,1.1711,1.17001,1.17103,1021.0
2026-04-10 13:00:00,1.17104,1.17129,1.17077,1.17077,652.0
2026-04-10 13:15:00,1.17078,1.17134,1.17059,1.17119,668.0
2026-04-10 13:30:00,1.17119,1.17153,1.17103,1.17136,696.0
2026-04-10 13:45:00,1.17136,1.17158,1.17122,1.17129,539.0
2026-04-10 14:00:00,1.17128,1.17188,1.17122,1.1717,617.0
2026-04-10 14:15:00,1.1717,1.17178,1.17122,1.17131,546.0
2026-04-10 14:30:00,1.1713,1.17167,1.17108,1.17167,514.0
2026-04-10 14:45:00,1.17166,1.17172,1.17127,1.1714,535.0
2026-04-10 15:00:00,1.17141,1.17158,1.17107,1.17145,813.0
2026-04-10 15:15:00,1.17145,1.1715,1.17095,1.17121,889.0
2026-04-10 15:30:00,1.17121,1.17256,1.17121,1.17174,1572.0
2026-04-10 15:45:00,1.17174,1.17212,1.17127,1.17208,1018.0
2026-04-10 16:00:00,1.17208,1.17256,1.17187,1.17233,1098.0
2026-04-10 16:15:00,1.17233,1.17347,1.17216,1.17333,1035.0
2026-04-10 16:30:00,1.17336,1.17345,1.17247,1.17285,1299.0
2026-04-10 16:45:00,1.17285,1.17315,1.17249,1.17277,1088.0
2026-04-10 17:00:00,1.17277,1.17356,1.17264,1.17341,1225.0
2026-04-10 17:15:00,1.17341,1.17382,1.17321,1.17352,1059.0
2026-04-10 17:30:00,1.17351,1.17371,1.17257,1.17281,1124.0
2026-04-10 17:45:00,1.17281,1.17299,1.17201,1.17278,1805.0
2026-04-10 18:00:00,1.17276,1.17354,1.17267,1.17348,1061.0
2026-04-10 18:15:00,1.17348,1.17392,1.17321,1.17321,909.0
2026-04-10 18:30:00,1.17321,1.17348,1.17269,1.17273,1051.0
2026-04-10 18:45:00,1.17273,1.17278,1.17217,1.17223,845.0
2026-04-10 19:00:00,1.17222,1.17254,1.17202,1.17248,848.0
2026-04-10 19:15:00,1.17248,1.17248,1.17209,1.1721,672.0
2026-04-10 19:30:00,1.1721,1.17213,1.17136,1.17138,796.0
2026-04-10 19:45:00,1.17139,1.17217,1.17137,1.17205,815.0
2026-04-10 20:00:00,1.17205,1.17243,1.17189,1.17231,562.0
2026-04-10 20:15:00,1.17231,1.17243,1.17206,1.17229,449.0
2026-04-10 20:30:00,1.17229,1.17252,1.17214,1.17244,503.0
2026-04-10 20:45:00,1.17244,1.1726,1.17218,1.17233,609.0
2026-04-10 21:00:00,1.17234,1.17239,1.17188,1.17234,707.0
2026-04-10 21:15:00,1.17234,1.17297,1.1723,1.1729,886.0
2026-04-10 21:30:00,1.17291,1.17354,1.17291,1.17328,782.0
2026-04-10 21:45:00,1.17327,1.17327,1.17287,1.17315,587.0
2026-04-10 22:00:00,1.17315,1.17325,1.17276,1.17282,597.0
2026-04-10 22:15:00,1.17283,1.17312,1.17277,1.17283,546.0
2026-04-10 22:30:00,1.17281,1.17303,1.17273,1.17292,443.0
2026-04-10 22:45:00,1.17292,1.17299,1.17271,1.17274,537.0
2026-04-10 23:00:00,1.17273,1.17299,1.17268,1.17288,834.0
2026-04-10 23:15:00,1.17289,1.17297,1.17281,1.17286,600.0
2026-04-10 23:30:00,1.17286,1.17301,1.17281,1.1729,680.0
2026-04-10 23:45:00,1.1729,1.17307,1.17247,1.1726,462.0
2026-04-13 00:00:00,1.16698,1.16708,1.16644,1.16671,333.0
2026-04-13 00:15:00,1.16671,1.16786,1.16668,1.16783,265.0
2026-04-13 00:30:00,1.16782,1.16791,1.16759,1.16775,157.0
2026-04-13 00:45:00,1.16775,1.1678,1.16676,1.16678,84.0
2026-04-13 01:00:00,1.16678,1.16786,1.16678,1.16752,921.0
2026-04-13 01:15:00,1.16752,1.16763,1.16662,1.16682,949.0
2026-04-13 01:30:00,1.16682,1.16718,1.16658,1.16717,1119.0
2026-04-13 01:45:00,1.16717,1.16735,1.16695,1.16725,545.0
2026-04-13 02:00:00,1.16725,1.16741,1.16695,1.16707,552.0
2026-04-13 02:15:00,1.16707,1.16707,1.16641,1.16682,550.0
2026-04-13 02:30:00,1.16682,1.16723,1.16672,1.16706,438.0
2026-04-13 02:45:00,1.16706,1.16754,1.16705,1.16749,671.0
2026-04-13 03:00:00,1.16749,1.16796,1.16711,1.16785,1004.0
2026-04-13 03:15:00,1.16786,1.16836,1.16778,1.16809,711.0
2026-04-13 03:30:00,1.16809,1.16862,1.16805,1.16846,478.0
2026-04-13 03:45:00,1.16846,1.16877,1.16841,1.16876,626.0
2026-04-13 04:00:00,1.16878,1.16897,1.16838,1.16882,766.0
2026-04-13 04:15:00,1.16882,1.16887,1.16835,1.16841,640.0
2026-04-13 04:30:00,1.16842,1.16842,1.16804,1.1682,465.0
2026-04-13 04:45:00,1.1682,1.16873,1.16808,1.16863,579.0
2026-04-13 05:00:00,1.16863,1.16881,1.16854,1.16874,454.0
2026-04-13 05:15:00,1.16876,1.16887,1.16868,1.16874,323.0
2026-04-13 05:30:00,1.16874,1.16901,1.1686,1.16867,331.0
2026-04-13 05:45:00,1.16867,1.16891,1.16852,1.16885,378.0
2026-04-13 06:00:00,1.16885,1.16893,1.16862,1.16867,323.0
2026-04-13 06:15:00,1.16867,1.16877,1.16858,1.16866,284.0
2026-04-13 06:30:00,1.16866,1.16889,1.16862,1.16884,325.0
2026-04-13 06:45:00,1.16884,1.16886,1.16868,1.16881,362.0
2026-04-13 07:00:00,1.16881,1.16901,1.1687,1.16898,271.0
2026-04-13 07:15:00,1.16898,1.16902,1.16878,1.16887,318.0
2026-04-13 07:30:00,1.16887,1.16898,1.16862,1.16875,301.0
2026-04-13 07:45:00,1.16875,1.16887,1.16858,1.16862,353.0
2026-04-13 08:00:00,1.16862,1.16868,1.16833,1.16846,435.0
2026-04-13 08:15:00,1.16846,1.16872,1.16843,1.16868,371.0
2026-04-13 08:30:00,1.16868,1.16887,1.16863,1.16879,437.0
2026-04-13 08:45:00,1.16879,1.16892,1.16864,1.1688,423.0
2026-04-13 09:00:00,1.1688,1.16949,1.16877,1.16889,840.0
2026-04-13 09:15:00,1.16889,1.16921,1.16875,1.16887,569.0
2026-04-13 09:30:00,1.16889,1.16906,1.16782,1.16793,676.0
2026-04-13 09:45:00,1.16792,1.16862,1.1678,1.16856,929.0
2026-04-13 10:00:00,1.16855,1.16919,1.16855,1.16884,867.0
2026-04-13 10:15:00,1.16884,1.16968,1.16875,1.16967,702.0
2026-04-13 10:30:00,1.16967,1.17001,1.16951,1.16957,623.0
2026-04-13 10:45:00,1.16957,1.16984,1.16932,1.16971,576.0
2026-04-13 11:00:00,1.16971,1.16972,1.16907,1.16921,781.0
2026-04-13 11:15:00,1.16921,1.1694,1.16904,1.16916,685.0
2026-04-13 11:30:00,1.16916,1.16931,1.16855,1.1687,703.0
2026-04-13 11:45:00,1.1687,1.16879,1.16835,1.1686,612.0
2026-04-13 12:00:00,1.1686,1.16899,1.1684,1.16845,769.0
2026-04-13 12:15:00,1.16845,1.16886,1.16837,1.16877,572.0
2026-04-13 12:30:00,1.16877,1.16924,1.16871,1.16882,631.0
2026-04-13 12:45:00,1.16882,1.16889,1.1686,1.16863,517.0
2026-04-13 13:00:00,1.16863,1.16881,1.16842,1.16857,568.0
2026-04-13 13:15:00,1.16857,1.16862,1.16825,1.16857,429.0
2026-04-13 13:30:00,1.16857,1.1689,1.16841,1.16882,417.0
2026-04-13 13:45:00,1.16882,1.16951,1.16882,1.16935,476.0
2026-04-13 14:00:00,1.16935,1.16997,1.16935,1.16981,636.0
2026-04-13 14:15:00,1.16981,1.16989,1.1696,1.16974,390.0
2026-04-13 14:30:00,1.16974,1.16983,1.16901,1.16926,564.0
2026-04-13 14:45:00,1.16926,1.16934,1.16809,1.16818,936.0
2026-04-13 15:00:00,1.16818,1.1688,1.16806,1.16867,984.0
2026-04-13 15:15:00,1.16867,1.16878,1.16839,1.16854,725.0
2026-04-13 15:30:00,1.16855,1.16902,1.16842,1.16899,721.0
2026-04-13 15:45:00,1.16899,1.16992,1.16897,1.16984,961.0
2026-04-13 16:00:00,1.16983,1.16995,1.16964,1.16991,834.0
2026-04-13 16:15:00,1.16991,1.17015,1.16965,1.16986,723.0
2026-04-13 16:30:00,1.16989,1.17043,1.16972,1.17005,947.0
2026-04-13 16:45:00,1.17004,1.17122,1.16988,1.17054,1920.0
2026-04-13 17:00:00,1.17053,1.17086,1.17004,1.17076,1536.0
2026-04-13 17:15:00,1.17075,1.17133,1.1701,1.17131,1403.0
2026-04-13 17:30:00,1.17131,1.17185,1.17113,1.17181,987.0
2026-04-13 17:45:00,1.17181,1.17204,1.17098,1.17103,1158.0
2026-04-13 18:00:00,1.17103,1.17118,1.17042,1.17078,1178.0
2026-04-13 18:15:00,1.17082,1.17092,1.17042,1.17056,944.0
2026-04-13 18:30:00,1.17057,1.17124,1.17026,1.17095,982.0
2026-04-13 18:45:00,1.17096,1.17121,1.17079,1.17097,697.0
2026-04-13 19:00:00,1.17097,1.17164,1.1707,1.17104,1126.0
2026-04-13 19:15:00,1.17104,1.17144,1.17084,1.17133,1053.0
2026-04-13 19:30:00,1.17133,1.17263,1.17131,1.1726,1590.0
2026-04-13 19:45:00,1.17261,1.17314,1.17243,1.1725,1190.0
2026-04-13 20:00:00,1.1725,1.1732,1.17248,1.17319,944.0
2026-04-13 20:15:00,1.17319,1.17377,1.17315,1.17371,744.0
2026-04-13 20:30:00,1.1737,1.17378,1.17343,1.17356,605.0
2026-04-13 20:45:00,1.17356,1.17358,1.17328,1.17336,702.0
2026-04-13 21:00:00,1.17337,1.17383,1.17336,1.17369,630.0
2026-04-13 21:15:00,1.17369,1.17379,1.17354,1.17372,738.0
2026-04-13 21:30:00,1.1737,1.17507,1.17365,1.17503,952.0
2026-04-13 21:45:00,1.17503,1.17655,1.17492,1.17645,936.0
2026-04-13 22:00:00,1.17644,1.1765,1.1754,1.17571,706.0
2026-04-13 22:15:00,1.17571,1.17613,1.17562,1.17606,356.0
2026-04-13 22:30:00,1.17606,1.17616,1.17585,1.17597,463.0
2026-04-13 22:45:00,1.17597,1.17628,1.1758,1.17602,692.0
2026-04-13 23:00:00,1.17603,1.17631,1.17601,1.17615,335.0
2026-04-13 23:15:00,1.17617,1.17627,1.17585,1.17596,225.0
2026-04-13 23:30:00,1.17596,1.17602,1.17585,1.17593,192.0
2026-04-13 23:45:00,1.17593,1.17596,1.17564,1.17587,302.0
2026-04-14 00:00:00,1.17578,1.17578,1.17494,1.17537,42.0
2026-04-14 00:15:00,1.17537,1.17578,1.17533,1.17573,81.0
2026-04-14 00:30:00,1.17573,1.17574,1.17542,1.17545,68.0
2026-04-14 00:45:00,1.17545,1.17555,1.17501,1.17531,219.0
2026-04-14 01:00:00,1.17531,1.17648,1.17528,1.17618,530.0
2026-04-14 01:15:00,1.17618,1.17618,1.17587,1.17603,244.0
2026-04-14 01:30:00,1.17603,1.17614,1.17592,1.17602,243.0
2026-04-14 01:45:00,1.17602,1.17617,1.176,1.17615,224.0
2026-04-14 02:00:00,1.17615,1.17648,1.1761,1.17632,298.0
2026-04-14 02:15:00,1.17631,1.17657,1.17631,1.17648,270.0
2026-04-14 02:30:00,1.17648,1.17657,1.17644,1.17648,247.0
2026-04-14 02:45:00,1.17648,1.17668,1.17646,1.17667,261.0
2026-04-14 03:00:00,1.17667,1.1767,1.1761,1.17641,550.0
2026-04-14 03:15:00,1.17641,1.17677,1.1764,1.17651,507.0
2026-04-14 03:30:00,1.17651,1.17671,1.17638,1.17653,369.0
2026-04-14 03:45:00,1.17653,1.17665,1.17633,1.17664,385.0
2026-04-14 04:00:00,1.17664,1.17678,1.17643,1.17655,355.0
2026-04-14 04:15:00,1.17655,1.17657,1.17619,1.17647,415.0
2026-04-14 04:30:00,1.17648,1.17656,1.17624,1.1764,390.0
2026-04-14 04:45:00,1.1764,1.1764,1.17594,1.176,420.0
2026-04-14 05:00:00,1.17601,1.17622,1.17591,1.17596,337.0
2026-04-14 05:15:00,1.17596,1.17598,1.17572,1.17583,193.0
2026-04-14 05:30:00,1.17583,1.17604,1.17563,1.17598,233.0
2026-04-14 05:45:00,1.17598,1.17609,1.1758,1.17607,252.0
2026-04-14 06:00:00,1.17607,1.17612,1.1759,1.17594,190.0
2026-04-14 06:15:00,1.17594,1.17616,1.17594,1.17604,310.0
2026-04-14 06:30:00,1.17604,1.17654,1.17604,1.17638,265.0
2026-04-14 06:45:00,1.17638,1.17682,1.17637,1.17669,243.0
